Country Name,Country Code,Series Name,Series Code,2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022]
Algeria,DZA,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,155652863929.813,160525844414.455,131259812863.273,132802966594.793,138339916635.325,136878860329.214,135688646580.766,119936744560.463,..,..
Algeria,DZA,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,0.423498206087586,0.244846979127104,-2.72707605031246,6.39221769057153,4.89402815189813,1.37729550002422,0.302664152372969,-3.85643983297732,..,..
Algeria,DZA,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,4096.06052094544,4141.51570278165,3319.40676414615,3292.1461483604,3362.94439098813,3264.69428951163,3177.32062584652,2760.23351004454,..,..
Algeria,DZA,Income share held by highest 10%,SI.DST.10TH.10,..,..,..,..,..,..,..,..,..,..
Algeria,DZA,Income share held by highest 20%,SI.DST.05TH.20,..,..,..,..,..,..,..,..,..,..
Algeria,DZA,Income share held by second 20%,SI.DST.02ND.20,..,..,..,..,..,..,..,..,..,..
Algeria,DZA,Income share held by third 20%,SI.DST.03RD.20,..,..,..,..,..,..,..,..,..,..
Algeria,DZA,Income share held by fourth 20%,SI.DST.04TH.20,..,..,..,..,..,..,..,..,..,..
Algeria,DZA,"Taxes on income, profits and capital gains (% of revenue)",GC.TAX.YPKG.RV.ZS,..,..,..,..,..,..,..,..,..,..
Algeria,DZA,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,12.7962083816528,9.5238094329834,11.9047622680664,12.380952835083,16.1904754638672,17.9245281219482,13.2075471878052,17.9245281219482,17.9245281219482,..
Algeria,DZA,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.806601359342118,0.702589357846722,-0.324012190764199,1.0236960753727,0.723259981144703,0.838207420137506,0.804143989885298,0.784883312602669,0.531681218558187,0.0391828908165163
Algeria,DZA,Labor force with basic education (% of total working-age population with basic education),SL.TLF.BASC.ZS,..,..,..,..,48.49,..,..,..,..,..
Algeria,DZA,"Labor force with basic education, female (% of female working-age population with basic education)",SL.TLF.BASC.FE.ZS,..,..,..,..,11.51,..,..,..,..,..
Algeria,DZA,"Labor force with basic education, male (% of male working-age population with basic education)",SL.TLF.BASC.MA.ZS,..,..,..,..,73.96,..,..,..,..,..
Algeria,DZA,Labor force with intermediate education (% of total working-age population with intermediate education),SL.TLF.INTM.ZS,..,..,..,..,41.7,..,..,..,..,..
Algeria,DZA,"Labor force with intermediate education, female (% of female working-age population with intermediate education)",SL.TLF.INTM.FE.ZS,..,..,..,..,17.68,..,..,..,..,..
Algeria,DZA,"Labor force with intermediate education, male (% of male working-age population with intermediate education)",SL.TLF.INTM.MA.ZS,..,..,..,..,64.55,..,..,..,..,..
Algeria,DZA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,74.615,75.11,75.622,75.732,75.743,76.066,76.474,74.453,76.377,..
Algeria,DZA,Cost of business start-up procedures (% of GNI per capita),IC.REG.COST.PC.ZS,12.4,11,10.9,11.1,12.5,11.8,11.3,..,..,..
Algeria,DZA,Ease of doing business rank (1=most business-friendly regulations),IC.BUS.EASE.XQ,..,..,..,..,..,..,157,..,..,..
American Samoa,ASM,GDP (current US$),NY.GDP.MKTP.CD,638000000,643000000,673000000,671000000,612000000,639000000,647000000,716000000,709000000,..
American Samoa,ASM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-2.5,1.76282051282051,3.14960629921259,-1.67938931297709,-6.98757763975155,2.6711185308848,-0.487804878048777,5.06535947712419,-1.86625194401245,..
American Samoa,ASM,GDP per capita (current US$),NY.GDP.PCAP.CD,12038.8715916596,12313.9973571825,13101.5418159165,13300.8246114811,12372.8847825647,13195.9358995539,13672.576657298,15501.5263374397,15743.3107582991,..
American Samoa,ASM,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,-1.21950183979621,3.27902164193507,4.85444230115995,0.113644342114497,-5.13533988577697,4.87406112450759,1.83171396600592,7.64030127989335,0.648377683091113,..
American Samoa,ASM,Population growth (annual %),SP.POP.GROW,-1.30478202241628,-1.47894571116667,-1.63927018758043,-1.80723076890422,-1.97181874740715,-2.12293567392473,-2.30413869890523,-2.4212497099907,-2.53017092647207,-1.70649548061895
American Samoa,ASM,"Population, female",SP.POP.TOTL.FE.IN,26369,26017,25629,25208,24762,24290,23786,23268,22746,22399
American Samoa,ASM,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,49.7575242947448,49.8247697110137,49.8929294502414,49.9682841738027,50.0616622525928,50.1610771518255,50.2652099490712,50.3756305613891,50.5073831464417,50.592912158652
American Samoa,ASM,"Population, male",SP.POP.TOTL.MA.IN,26627,26199,25739,25240,24701,24134,23535,22921,22289,21873
American Samoa,ASM,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,50.2443626757241,50.1733152038608,50.1070705497586,50.0317158261973,49.9383377474072,49.8389228481745,49.7347900509288,49.6243694386109,49.4926168535584,49.4048291283627
American Samoa,ASM,"Population, total",SP.POP.TOTL,52995,52217,51368,50448,49463,48424,47321,46189,45035,44273
American Samoa,ASM,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,Income share held by highest 10%,SI.DST.10TH.10,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,Income share held by highest 20%,SI.DST.05TH.20,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,Income share held by second 20%,SI.DST.02ND.20,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,Income share held by third 20%,SI.DST.03RD.20,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,Income share held by fourth 20%,SI.DST.04TH.20,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,"Taxes on income, profits and capital gains (% of revenue)",GC.TAX.YPKG.RV.ZS,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,76.7772521972656,89.0476226806641,91.9047622680664,92.3809509277344,92.8571395874023,92.4528274536133,92.4528274536133,91.9811325073242,89.1509399414063,..
American Samoa,ASM,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,Labor force with basic education (% of total working-age population with basic education),SL.TLF.BASC.ZS,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,"Labor force with basic education, female (% of female working-age population with basic education)",SL.TLF.BASC.FE.ZS,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,"Labor force with basic education, male (% of male working-age population with basic education)",SL.TLF.BASC.MA.ZS,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,Labor force with intermediate education (% of total working-age population with intermediate education),SL.TLF.INTM.ZS,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,"Labor force with intermediate education, female (% of female working-age population with intermediate education)",SL.TLF.INTM.FE.ZS,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,"Labor force with intermediate education, male (% of male working-age population with intermediate education)",SL.TLF.INTM.MA.ZS,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,Cost of business start-up procedures (% of GNI per capita),IC.REG.COST.PC.ZS,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,Ease of doing business rank (1=most business-friendly regulations),IC.BUS.EASE.XQ,..,..,..,..,..,..,..,..,..,..
Andorra,AND,GDP (current US$),NY.GDP.MKTP.CD,3193512950.01572,3271685596.5215,2789881258.60547,2896610479.86779,3000162081.22356,3218419896.93327,3155149347.92151,2891001149.40074,3325145406.77109,3352032737.0391
Andorra,AND,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-3.54759651549344,2.50446552114518,1.43414039522716,3.70967806978986,0.346071889630295,1.58876549046354,2.01554763848308,-11.1839399355384,8.28719978108489,8.80957934841771
Andorra,AND,GDP per capita (current US$),NY.GDP.PCAP.CD,44747.7538640509,45680.5349900379,38885.5303237179,39931.2169819106,40632.2315536054,42904.8284555114,41328.6004993451,37207.2220000095,42072.341103463,41992.7933583772
Andorra,AND,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,-4.02602703426984,2.14093898224779,1.25741601269149,2.57450458774666,-1.41657902035861,-0.00387029555736262,0.238296569502523,-12.7350775611172,6.45944053180018,7.73271565222045
Andorra,AND,Population growth (annual %),SP.POP.GROW,0.497261875887559,0.355274942185653,0.174377690367456,1.10060298979862,1.77218271287863,1.58014708656145,1.75749125736997,1.76189129507448,1.70228822534561,0.994607149162366
Andorra,AND,"Population, female",SP.POP.TOTL.FE.IN,35324,35473,35557,35913,36456,36943,37502,38084,38673,39038
Andorra,AND,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,49.4962657811033,49.5287694949805,49.5595573272378,49.5078577336642,49.3736202716795,49.2487968752083,49.1230368206646,49.014157014157,48.9321051699269,48.9050912006414
Andorra,AND,"Population, male",SP.POP.TOTL.MA.IN,36043,36148,36188,36628,37380,38071,38842,39615,40361,40786
Andorra,AND,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,50.5037342188967,50.4712305050195,50.4390488668358,50.4935208161015,50.6250253937728,50.752536227054,50.8782730571238,50.984555984556,51.0678948300731,51.0949087993586
Andorra,AND,"Population, total",SP.POP.TOTL,71367,71621,71746,72540,73837,75013,76343,77700,79034,79824
Andorra,AND,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,..,..,..,..,..,..,..,..,..,..
Andorra,AND,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,..,..,..,..,..,..,..,..,..,..
Andorra,AND,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,..,..,..,..,..,..,..,..,..,..
Andorra,AND,Income share held by highest 10%,SI.DST.10TH.10,..,..,..,..,..,..,..,..,..,..
Andorra,AND,Income share held by highest 20%,SI.DST.05TH.20,..,..,..,..,..,..,..,..,..,..
Andorra,AND,Income share held by second 20%,SI.DST.02ND.20,..,..,..,..,..,..,..,..,..,..
Andorra,AND,Income share held by third 20%,SI.DST.03RD.20,..,..,..,..,..,..,..,..,..,..
Andorra,AND,Income share held by fourth 20%,SI.DST.04TH.20,..,..,..,..,..,..,..,..,..,..
Andorra,AND,"Taxes on income, profits and capital gains (% of revenue)",GC.TAX.YPKG.RV.ZS,..,..,..,..,..,..,..,..,..,..
Andorra,AND,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,93.8388595581055,96.6666641235352,97.6190490722656,97.1428604125977,97.1428604125977,97.6415100097656,98.5849075317383,99.0566024780273,98.5849075317383,..
Andorra,AND,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,..,..,..,..,..,..,..,..,..,..
Andorra,AND,Labor force with basic education (% of total working-age population with basic education),SL.TLF.BASC.ZS,..,..,..,..,..,..,..,..,..,..
Andorra,AND,"Labor force with basic education, female (% of female working-age population with basic education)",SL.TLF.BASC.FE.ZS,..,..,..,..,..,..,..,..,..,..
Andorra,AND,"Labor force with basic education, male (% of male working-age population with basic education)",SL.TLF.BASC.MA.ZS,..,..,..,..,..,..,..,..,..,..
Andorra,AND,Labor force with intermediate education (% of total working-age population with intermediate education),SL.TLF.INTM.ZS,..,..,..,..,..,..,..,..,..,..
Andorra,AND,"Labor force with intermediate education, female (% of female working-age population with intermediate education)",SL.TLF.INTM.FE.ZS,..,..,..,..,..,..,..,..,..,..
Andorra,AND,"Labor force with intermediate education, male (% of male working-age population with intermediate education)",SL.TLF.INTM.MA.ZS,..,..,..,..,..,..,..,..,..,..
Andorra,AND,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,..,..,..,..,..,..,..,..,..,..
Andorra,AND,Cost of business start-up procedures (% of GNI per capita),IC.REG.COST.PC.ZS,..,..,..,..,..,..,..,..,..,..
Andorra,AND,Ease of doing business rank (1=most business-friendly regulations),IC.BUS.EASE.XQ,..,..,..,..,..,..,..,..,..,..
Angola,AGO,GDP (current US$),NY.GDP.MKTP.CD,133401582620.494,137244439121.374,87219300384.5072,49840491178.1518,68972769395.6274,77792944471.9494,69309110145.7687,50241368243.6314,65685435100.4986,106713618735.434
Angola,AGO,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.95461303112738,4.82255926962156,0.943571561325001,-2.5801112218828,-0.147149825449205,-1.31636168896895,-0.702272957616017,-5.63821471714934,1.19921052145153,3.04540300954928
Angola,AGO,GDP per capita (current US$),NY.GDP.PCAP.CD,5101.98387641128,5059.08044128816,3100.83068530533,1709.51553404553,2283.21423255725,2487.50099555267,2142.23875712854,1502.95075414518,1903.71740495688,2998.50115810921
Angola,AGO,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1.10633103462652,1.03072911796671,-2.64297533030704,-6.01189077751143,-3.63069503801748,-4.67666958432599,-4.01711416103254,-8.67243212911843,-1.95459800636894,-0.096754729759283
Angola,AGO,Population growth (annual %),SP.POP.GROW,3.73552542857565,3.68442896683492,3.61767751762095,3.58621100683242,3.5509866361995,3.46445698360985,3.39527779197097,3.26834840458456,3.16602986153025,3.09675267067326
Angola,AGO,"Population, female",SP.POP.TOTL.FE.IN,13252938,13746371,14248799,14764575,15293335,15828040,16370553,16910989,17452283,17998220
Angola,AGO,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,50.6862622338117,50.6716316595448,50.6574955006131,50.6420978594703,50.625718586094,50.6116146199408,50.5988794813113,50.5885579143489,50.5807944371535,50.5724425367881
Angola,AGO,"Population, male",SP.POP.TOTL.MA.IN,12894065,13381965,13878923,14390171,14915293,15445494,15983035,16517497,17051491,17590767
Angola,AGO,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,49.3137415907185,49.3283646542728,49.3425080545985,49.3579021405297,49.374281413906,49.3883885776513,49.4011205186887,49.4114420856511,49.4192055628466,49.4275574632119
Angola,AGO,"Population, total",SP.POP.TOTL,26147002,27128337,28127721,29154746,30208628,31273533,32353588,33428486,34503774,35588987
Angola,AGO,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,82586459263.7534,97222549045.4501,89980936747.3193,78386338346.9003,88718230842.2211,64167495600.6913,56232452982.204,36901999782.6626,..,..
